cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.10185084308971996,set_union,Union,190.49063683824116,1.9049063683824117,0,0.0
0.10377579421053054,set_intersection,Intersection,26.11374219894839,0.2611374219894839,1,1.0
0.10377579421053054,paddleocr_geometry,OCR joined,48.61362510579028,0.48613625105790276,0,0.0
0.10377579421053054,ocr_if_nonempty_else_qwen,OCR-first,56.95321239842178,0.5695321239842178,0,0.0
0.10377579421053054,set_union,Union,190.68890680368463,1.9068890680368462,0,0.0
0.1057371263440564,set_intersection,Intersection,26.588384575261646,0.2658838457526165,1,1.0
0.1057371263440564,paddleocr_geometry,OCR joined,48.98431687902666,0.48984316879026657,0,0.0
0.1057371263440564,ocr_if_nonempty_else_qwen,OCR-first,57.29252285752176,0.5729252285752175,0,0.0
0.1057371263440564,set_union,Union,190.8909240134378,1.908909240134378,0,0.0
0.10773552708078846,set_intersection,Intersection,27.071997553550805,0.27071997553550803,1,1.0
0.10773552708078846,paddleocr_geometry,OCR joined,49.362014618269015,0.4936201461826901,0,0.0
0.10773552708078846,ocr_if_nonempty_else_qwen,OCR-first,57.6382461849764,0.576382461849764,0,0.0
0.10773552708078846,set_union,Union,191.0967592893212,1.910967592893212,0,0.0
0.10977169700647675,set_intersection,Intersection,27.564750675567375,0.27564750675567373,1,1.0
0.10977169700647675,paddleocr_geometry,OCR joined,49.74685073422411,0.49746850734224113,0,0.0
0.10977169700647675,ocr_if_nonempty_else_qwen,OCR-first,57.99050358212048,0.5799050358212048,0,0.0
0.10977169700647675,set_union,Union,191.30648479166712,1.9130648479166712,0,0.0
0.1118463499477367,set_intersection,Intersection,28.066816687352283,0.2806681668735228,1,1.0
0.1118463499477367,paddleocr_geometry,OCR joined,50.13896014012224,0.5013896014012224,0,0.0
0.1118463499477367,ocr_if_nonempty_else_qwen,OCR-first,58.34941854095845,0.5834941854095845,0,0.0
0.1118463499477367,set_union,Union,191.52017404461688,1.9152017404461688,0,0.0
0.11396021322229803,set_intersection,Intersection,28.578371599796125,0.28578371599796126,1,1.0
0.11396021322229803,paddleocr_geometry,OCR joined,50.538480299014324,0.5053848029901432,0,0.0
0.11396021322229803,ocr_if_nonempty_else_qwen,OCR-first,58.715116887457555,0.5871511688745755,0,0.0
0.11396021322229803,set_union,Union,191.73790196189668,1.9173790196189668,0,0.0
0.11611402789398254,set_intersection,Intersection,29.099594750343773,0.2909959475034377,1,1.0
0.11611402789398254,paddleocr_geometry,OCR joined,50.9455512719627,0.509455512719627,0,0.0
0.11611402789398254,ocr_if_nonempty_else_qwen,OCR-first,59.087726825658976,0.5908772682565897,0,0.0
0.11611402789398254,set_union,Union,191.9597448730802,1.919597448730802,0,0.0
0.1183085490325013,set_intersection,Intersection,29.630668865865317,0.2963066886586532,1,1.0
0.1183085490325013,paddleocr_geometry,OCR joined,51.36031576714275,0.5136031576714275,0,0.0
0.1183085490325013,ocr_if_nonempty_else_qwen,OCR-first,59.467378982622726,0.5946737898262273,0,0.0
0.1183085490325013,set_union,Union,192.18578055034763,1.9218578055034763,0,0.0
0.12054454597816208,set_intersection,Intersection,30.171780126715223,0.30171780126715225,1,1.0
0.12054454597816208,paddleocr_geometry,OCR joined,51.78291918987263,0.5178291918987263,0,0.0
0.12054454597816208,ocr_if_nonempty_else_qwen,OCR-first,59.85420645422204,0.5985420645422204,0,0.0
0.12054454597816208,set_union,Union,192.4160882357507,1.924160882357507,0,0.0
